# 原文\t譯文　　譯文欄留空 = 沿用原文；escape（\ddd）與 ^ 原樣保留
It doesn't work, cable's not hooked up.	沒用，第四台沒接。
All I get is fuzz.	只有一片雪花。
Hunk-O-Matic Machine (TM)	猛男自動健身機（TM）
Playboy calendar	花花公子月曆
May 1972, and Ted's Deathday is circled!	1972 年 5 月，泰德的死忌被圈起來了！
It's nailed, stapled,\001and glued to the wall.	它被釘住、釘書針釘住，\001還黏在牆上。
Miss Mummy of 982 BC.	西元前 982 年木乃伊小姐。
surplus body parts	多餘的身體零件
sarcophagus	石棺
Ah. I feel much stronger now!	啊，我覺得強壯多了！
I've had enough!	我夠了！
card key	卡片鑰匙
This side up.	此面朝上。
piggy bank	存錢筒
It's nailed and glued to the table.	它被釘住又黏在桌上。
It looks hopeless!	看起來沒希望了！
pennant	三角旗
L.F.L.U. Rah!	L.F.L.U. 加油！
fighter jet model	戰機模型
X-Wing model	X 翼戰機模型
strategic commando chart	突擊隊戰略圖
Hmm. It doesn't make any sense.	嗯，完全看不懂。
Oh, the doorbell!	喔，門鈴！
I wonder if that's my package?	不知道是不是我的包裹？
Again?	又來？
Gee, I'm hungry!	唉，我餓了！
You have some nerve coming\001back here again!	你還敢再回到\001這裡來！
Intruder, halt!	入侵者，站住！
What are you doing in my house?\003Are you an agent of the evil meteor\001or are you here to help me defeat him?	你在我家做什麼？\003你是那顆邪惡隕石的手下，\001還是來幫我打倒它的？
Not talking, eh?\003Well to the dungeon, spy!	不說話啊？\003那就進地牢去吧，間諜！
I got you! To the dungeon, intruder!	抓到你了！進地牢去，入侵者！
Too bad you weren't on my side!	可惜你不站在我這邊！
Thanks for delivering my package!	謝謝你幫我送包裹！
Hello.	你好。
Come see me when you have the plans.	拿到計畫再來找我。
Getting ready for the big raid?	準備好要大舉突擊了嗎？
Oh! My commando package!	喔！我的突擊隊包裹！
Great, you developed my prints!	太好了，你把照片洗出來了！
Oh no! You ruined them! Now all is lost,\001the meteor will take over the world!	糟了！你把它們毀了！全都沒指望了，\001隕石要征服世界了！
Now we can overthrow the meteor!\003Meet me in the lab in 10 minutes.\003We'll storm it together!	現在我們可以推翻那顆隕石了！\003十分鐘後在實驗室見。\003我們一起攻進去！
Oh, how cute!	喔，好可愛！
How disgusting! I don't eat live food!	好噁心！我不吃活的東西！
Oh! My poor little hamster!	喔！我可憐的小倉鼠！
Thank you soooo much!	太——感謝你了！
I hope my package comes soon!	希望我的包裹快點到！
C'mon, help me find my plans!	快，幫我找我的計畫！
My package is here!	我的包裹到了！
Someone playing tricks on me, eh?\003I'll get them next time!	有人在惡作劇？\003下次我一定抓到他！
Can't you read the sign?\003NOW GET OUT OF HERE!	你看不懂標示嗎？\003馬上給我出去！
Come up to my room with me.	跟我上樓到我房間。
Now you have to find me my plans.\003I lost them somewhere!	現在你得幫我找到計畫。\003我把它們弄丟在某處了！
You see, the evil meteor has\001turned my father into a madman.\003I must break into the lab and save him.\003I need my commando package and plans,\001but I lost them.	你看，那顆邪惡隕石\001把我父親變成了瘋子。\003我必須闖進實驗室救他。\003我需要突擊隊包裹和計畫，\001但都被我弄丟了。
Come back when you have what I need!	拿到我要的東西再回來！
By the way, have you seen my hamster?	對了，你看到我的倉鼠了嗎？
Hello, my cute little hamster.	你好啊，我可愛的小倉鼠。
I'm coming, I'm coming!	我來了，我來了！
Damn! I broke it!	該死！我把它弄壞了！
What are you doing!!!\003You're not supposed to touch that!	你在幹什麼！！！\003那個不准碰！
Tum te tum. Dum de dum.	嗯嗯哼哼。啦啦啦啦。
Where's the cheese!?	乳酪呢！？
Oh boy! Cheese for my hamster and me!	太好了！我和倉鼠都有乳酪吃！
paint blotch	顏料汙漬
pot for plant	花盆
I killed it!	我把它弄死了！
Hatch	蓋板
Man-eating plant	食人植物
fireplace	壁爐
family portrait	全家福畫像
typewriter	打字機
That's ridiculous!	太荒謬了！
Ok, I'll type the publisher's address.	好，我來打出版社的地址。
It's already addressed.	地址已經寫好了。
I don't know what to type on it!	我不知道要打什麼！
Ah! That's much better.	啊！這樣好多了。
Whoops! I think I made it worse.	唉呀！我好像弄得更糟了。
Burp!	呃！
hole	洞
The plant's gone. I'm stuck here!	植物不見了，我被困在這裡！
astronomy chart	天文圖
It shows the trajectory of a meteorite\001impacting Earth.	上面畫著一顆隕石\001撞上地球的軌跡。
coin slot	投幣孔
Donations kindly accepted.	歡迎捐款。
It doesn't fit.	放不進去。
left button	左鈕
Rotate left.	向左轉。
It's not rotating.	它沒有轉。
right button	右鈕
Rotate right.	向右轉。
control panel	控制面板
Insert dime.	請投入十分硬幣。
really powerful telescope	超強力望遠鏡
It's rotating.	它正在轉。
puddle of developer	一攤顯影劑
I don't have anything to put it in.	我沒有東西可以裝。
I can't get it in the jar.	我沒辦法把它裝進瓶子。
water valve	水閥
grate	柵板
floor grating	地板鐵柵
It's sealed shut!	被封死了！
radiation suit	防輻射衣
locker	置物櫃
button 1	一號鈕
Button 1 pushed.	一號鈕已按下。
button 2	二號鈕
Button 2 pushed.	二號鈕已按下。
button 3	三號鈕
Button 3 pushed.	三號鈕已按下。
button 4	四號鈕
Button 4 pushed.	四號鈕已按下。
To initiate destruct sequence:\001Press buttons in proper order.	啟動自毀程序：\001請依正確順序按鈕。
cold can of Pepsi	冰的百事可樂
Ok, it's open.	好，開了。
That was refreshing.	真是清爽。
Pepsi machine	百事可樂販賣機
Please insert one quarter.	請投入一枚二十五分硬幣。
Zom-B-matic	殭屍自動機
Please insert one kid.	請投入一名小孩。
card slot	卡片插槽
Insert card key to unlock door.	插入卡片鑰匙開門。
I'm sorry my mad, insane plan\001cost your boyfriend his life.\003How can I repay you for what I've done?	很抱歉我那瘋狂的計畫\001害你男朋友喪命。\003我該怎麼補償你才好？
